'*',    30,     1,     9,    16,     3,     3, 10890,     0
'SPENVIS 4.6.11.3477          -  3-Mar-2023 09:30:54'
'PRJ_DEF', -1,'GRID'
'PRJ_HDR', -1,' '
'MOD_ABB', -1,'TPP'
'GRD_TYP', 1, 2
'GRD_LBL', -1,'Grid type: world map at    500.0 km'
'GRD_VAR', -1,' '
'GRD_ALT', 1,    500.0,'km'
'GRD_NLO', 1, 121
'GRD_NLA', 1,  90
'PS Annotation',  6,  1
'Grid type: world map at    500.0 km'
 0.05, 2.00, 0.00
'Planet: Earth'
 0.10, 1.50, 0.00
'Universal time:  0.0 hr'
 0.10, 1.50, 0.00
'PS Annotation',  8,  0
'Trapped particle model: ESA-SEE1'
 0.05, 2.00, 0.00
'Internal magnetic field model: Jensen & Cain 1960 updated to 1996.8'
 0.10, 1.50, 0.00
'External magnetic field model: None'
 0.10, 1.50, 0.00
'Pitch angle:  90.0 deg'
 0.10, 1.50, 0.00
  4.7265E-01,  1.4194E+01,  0.0000E+00
  4.7241E-01,  1.4113E+01,  0.0000E+00
  4.7217E-01,  1.4035E+01,  0.0000E+00
  4.7192E-01,  1.3961E+01,  0.0000E+00
  4.7167E-01,  1.3889E+01,  0.0000E+00
  4.7142E-01,  1.3821E+01,  0.0000E+00
  4.7117E-01,  1.3756E+01,  0.0000E+00
  4.7093E-01,  1.3696E+01,  0.0000E+00
  4.7068E-01,  1.3638E+01,  0.0000E+00
  4.7044E-01,  1.3584E+01,  0.0000E+00
  4.7019E-01,  1.3534E+01,  0.0000E+00
  4.6996E-01,  1.3488E+01,  0.0000E+00
  4.6972E-01,  1.3447E+01,  0.0000E+00
  4.6950E-01,  1.3408E+01,  0.0000E+00
  4.6927E-01,  1.3373E+01,  0.0000E+00
  4.6906E-01,  1.3342E+01,  0.0000E+00
  4.6885E-01,  1.3316E+01,  0.0000E+00
  4.6864E-01,  1.3293E+01,  0.0000E+00
  4.6845E-01,  1.3275E+01,  0.0000E+00
  4.6826E-01,  1.3261E+01,  0.0000E+00
  4.6808E-01,  1.3250E+01,  0.0000E+00
  4.6791E-01,  1.3244E+01,  0.0000E+00
  4.6776E-01,  1.3243E+01,  0.0000E+00
  4.6761E-01,  1.3245E+01,  0.0000E+00
  4.6747E-01,  1.3250E+01,  0.0000E+00
  4.6734E-01,  1.3260E+01,  0.0000E+00
  4.6723E-01,  1.3274E+01,  0.0000E+00
  4.6712E-01,  1.3292E+01,  0.0000E+00
  4.6703E-01,  1.3315E+01,  0.0000E+00
  4.6695E-01,  1.3341E+01,  0.0000E+00
  4.6689E-01,  1.3371E+01,  0.0000E+00
  4.6683E-01,  1.3405E+01,  0.0000E+00
  4.6679E-01,  1.3443E+01,  0.0000E+00
  4.6676E-01,  1.3485E+01,  0.0000E+00
  4.6675E-01,  1.3531E+01,  0.0000E+00
  4.6675E-01,  1.3581E+01,  0.0000E+00
  4.6676E-01,  1.3633E+01,  0.0000E+00
  4.6678E-01,  1.3690E+01,  0.0000E+00
  4.6682E-01,  1.3750E+01,  0.0000E+00
  4.6687E-01,  1.3814E+01,  0.0000E+00
  4.6693E-01,  1.3882E+01,  0.0000E+00
  4.6701E-01,  1.3953E+01,  0.0000E+00
  4.6710E-01,  1.4026E+01,  0.0000E+00
  4.6720E-01,  1.4103E+01,  0.0000E+00
  4.6731E-01,  1.4183E+01,  0.0000E+00
  4.6743E-01,  1.4266E+01,  0.0000E+00
  4.6757E-01,  1.4351E+01,  0.0000E+00
  4.6772E-01,  1.4439E+01,  0.0000E+00
  4.6787E-01,  1.4530E+01,  0.0000E+00
  4.6804E-01,  1.4622E+01,  0.0000E+00
  4.6822E-01,  1.4717E+01,  0.0000E+00
  4.6841E-01,  1.4814E+01,  0.0000E+00
  4.6860E-01,  1.4911E+01,  0.0000E+00
  4.6880E-01,  1.5011E+01,  0.0000E+00
  4.6901E-01,  1.5111E+01,  0.0000E+00
  4.6923E-01,  1.5212E+01,  0.0000E+00
  4.6945E-01,  1.5314E+01,  0.0000E+00
  4.6968E-01,  1.5416E+01,  0.0000E+00
  4.6992E-01,  1.5517E+01,  0.0000E+00
  4.7016E-01,  1.5618E+01,  0.0000E+00
  4.7040E-01,  1.5719E+01,  0.0000E+00
  4.7065E-01,  1.5819E+01,  0.0000E+00
  4.7090E-01,  1.5917E+01,  0.0000E+00
  4.7115E-01,  1.6013E+01,  0.0000E+00
  4.7140E-01,  1.6108E+01,  0.0000E+00
  4.7165E-01,  1.6200E+01,  0.0000E+00
  4.7190E-01,  1.6289E+01,  0.0000E+00
  4.7215E-01,  1.6375E+01,  0.0000E+00
  4.7240E-01,  1.6458E+01,  0.0000E+00
  4.7264E-01,  1.6536E+01,  0.0000E+00
  4.7289E-01,  1.6610E+01,  0.0000E+00
  4.7312E-01,  1.6681E+01,  0.0000E+00
  4.7336E-01,  1.6746E+01,  0.0000E+00
  4.7359E-01,  1.6806E+01,  0.0000E+00
  4.7381E-01,  1.6861E+01,  0.0000E+00
  4.7403E-01,  1.6910E+01,  0.0000E+00
  4.7424E-01,  1.6953E+01,  0.0000E+00
  4.7444E-01,  1.6991E+01,  0.0000E+00
  4.7463E-01,  1.7021E+01,  0.0000E+00
  4.7482E-01,  1.7040E+01,  0.0000E+00
  4.7500E-01,  1.7046E+01,  0.0000E+00
  4.7516E-01,  1.7008E+01,  0.0000E+00
  4.7532E-01,  1.6819E+01,  0.0000E+00
  4.7547E-01,  1.6614E+01,  0.0000E+00
  4.7560E-01,  1.6757E+01,  0.0000E+00
  4.7573E-01,  1.7092E+01,  0.0000E+00
  4.7584E-01,  1.7482E+01,  0.0000E+00
  4.7594E-01,  1.7802E+01,  0.0000E+00
  4.7603E-01,  1.8492E+01,  0.0000E+00
  4.7610E-01,  1.7857E+01,  0.0000E+00
  4.7617E-01,  2.3933E+01,  0.0000E+00
  4.7622E-01,  1.7881E+01,  0.0000E+00
  4.7626E-01,  1.8042E+01,  0.0000E+00
  4.7628E-01,  1.7448E+01,  0.0000E+00
  4.7629E-01,  1.6986E+01,  0.0000E+00
  4.7629E-01,  1.6425E+01,  0.0000E+00
  4.7628E-01,  1.6177E+01,  0.0000E+00
  4.7625E-01,  1.6242E+01,  0.0000E+00
  4.7621E-01,  1.6240E+01,  0.0000E+00
  4.7616E-01,  1.6186E+01,  0.0000E+00
  4.7610E-01,  1.6111E+01,  0.0000E+00
  4.8444E-01,  1.8542E+01,  0.0000E+00
  4.8420E-01,  1.8175E+01,  0.0000E+00
  4.8393E-01,  1.7810E+01,  0.0000E+00
  4.8362E-01,  1.7449E+01,  0.0000E+00
  4.8328E-01,  1.7093E+01,  0.0000E+00
  4.8291E-01,  1.6743E+01,  0.0000E+00
  4.8251E-01,  1.6400E+01,  0.0000E+00
  4.8207E-01,  1.6064E+01,  0.0000E+00
  4.8161E-01,  1.5737E+01,  0.0000E+00
  4.8111E-01,  1.5419E+01,  0.0000E+00
  4.8059E-01,  1.5110E+01,  0.0000E+00
  4.8004E-01,  1.4812E+01,  0.0000E+00
  4.7947E-01,  1.4525E+01,  0.0000E+00
  4.7888E-01,  1.4249E+01,  0.0000E+00
  4.7826E-01,  1.3982E+01,  0.0000E+00
  4.7763E-01,  1.3728E+01,  0.0000E+00
  4.7697E-01,  1.3484E+01,  0.0000E+00
  4.7630E-01,  1.3251E+01,  0.0000E+00
  4.7562E-01,  1.3029E+01,  0.0000E+00
  4.7492E-01,  1.2818E+01,  0.0000E+00
  4.7421E-01,  1.2617E+01,  0.0000E+00
  4.7349E-01,  1.2428E+01,  0.0000E+00
  4.7277E-01,  1.2248E+01,  0.0000E+00
  4.7203E-01,  1.2079E+01,  0.0000E+00
  4.7130E-01,  1.1920E+01,  0.0000E+00
  4.7056E-01,  1.1771E+01,  0.0000E+00
  4.6982E-01,  1.1631E+01,  0.0000E+00
  4.6909E-01,  1.1501E+01,  0.0000E+00
  4.6835E-01,  1.1381E+01,  1.5128E+01
  4.6763E-01,  1.1269E+01,  5.3563E+01
  4.6691E-01,  1.1167E+01,  1.2881E+02
  4.6620E-01,  1.1073E+01,  2.7575E+02
  4.6551E-01,  1.0989E+01,  4.9097E+02
  4.6482E-01,  1.0912E+01,  5.1853E+02
  4.6416E-01,  1.0844E+01,  5.4398E+02
  4.6351E-01,  1.0785E+01,  5.6696E+02
  4.6288E-01,  1.0734E+01,  5.8731E+02
  4.6227E-01,  1.0692E+01,  6.0460E+02
  4.6168E-01,  1.0657E+01,  6.1910E+02
  4.6112E-01,  1.0630E+01,  6.3041E+02
  4.6058E-01,  1.0612E+01,  6.3590E+02
  4.6007E-01,  1.0601E+01,  6.3906E+02
  4.5959E-01,  1.0598E+01,  6.3990E+02
  4.5914E-01,  1.0603E+01,  6.3843E+02
  4.5872E-01,  1.0616E+01,  6.3466E+02
  4.5834E-01,  1.0637E+01,  6.2771E+02
  4.5799E-01,  1.0666E+01,  6.1559E+02
  4.5767E-01,  1.0702E+01,  6.0035E+02
  4.5739E-01,  1.0746E+01,  5.8244E+02
  4.5714E-01,  1.0799E+01,  5.6156E+02
  4.5693E-01,  1.0860E+01,  5.3817E+02
  4.5677E-01,  1.0929E+01,  5.1242E+02
  4.5663E-01,  1.1007E+01,  4.6315E+02
  4.5654E-01,  1.1092E+01,  2.3808E+02
  4.5649E-01,  1.1186E+01,  1.0949E+02
  4.5648E-01,  1.1289E+01,  4.3979E+01
  4.5651E-01,  1.1401E+01,  1.0715E+01
  4.5657E-01,  1.1521E+01,  0.0000E+00
  4.5668E-01,  1.1650E+01,  0.0000E+00
  4.5682E-01,  1.1790E+01,  0.0000E+00
  4.5701E-01,  1.1937E+01,  0.0000E+00
  4.5723E-01,  1.2095E+01,  0.0000E+00
  4.5749E-01,  1.2262E+01,  0.0000E+00
  4.5779E-01,  1.2440E+01,  0.0000E+00
  4.5813E-01,  1.2626E+01,  0.0000E+00
  4.5850E-01,  1.2824E+01,  0.0000E+00
  4.5891E-01,  1.3031E+01,  0.0000E+00
  4.5935E-01,  1.3250E+01,  0.0000E+00
  4.5982E-01,  1.3478E+01,  0.0000E+00
  4.6033E-01,  1.3717E+01,  0.0000E+00
  4.6086E-01,  1.3967E+01,  0.0000E+00
  4.6142E-01,  1.4228E+01,  0.0000E+00
  4.6201E-01,  1.4499E+01,  0.0000E+00
  4.6262E-01,  1.4781E+01,  0.0000E+00
  4.6326E-01,  1.5073E+01,  0.0000E+00
  4.6392E-01,  1.5375E+01,  0.0000E+00
  4.6460E-01,  1.5687E+01,  0.0000E+00
  4.6530E-01,  1.6008E+01,  0.0000E+00
  4.6601E-01,  1.6338E+01,  0.0000E+00
  4.6673E-01,  1.6676E+01,  0.0000E+00
  4.6747E-01,  1.7022E+01,  0.0000E+00
  4.6822E-01,  1.7374E+01,  0.0000E+00
  4.6897E-01,  1.7731E+01,  0.0000E+00
  4.6973E-01,  1.8092E+01,  0.0000E+00
  4.7049E-01,  1.8456E+01,  0.0000E+00
  4.7126E-01,  1.8821E+01,  0.0000E+00
  4.7202E-01,  1.9185E+01,  0.0000E+00
  4.7277E-01,  1.9546E+01,  0.0000E+00
  4.7353E-01,  1.9901E+01,  0.0000E+00
  4.7427E-01,  2.0249E+01,  0.0000E+00
  4.7500E-01,  2.0587E+01,  0.0000E+00
  4.7572E-01,  2.0913E+01,  0.0000E+00
  4.7643E-01,  2.1223E+01,  0.0000E+00
  4.7712E-01,  2.1516E+01,  0.0000E+00
  4.7779E-01,  2.1787E+01,  0.0000E+00
  4.7844E-01,  2.2036E+01,  0.0000E+00
  4.7907E-01,  2.2260E+01,  0.0000E+00
  4.7967E-01,  2.2457E+01,  0.0000E+00
  4.8025E-01,  2.2627E+01,  0.0000E+00
  4.8080E-01,  2.2766E+01,  0.0000E+00
  4.8133E-01,  2.2876E+01,  0.0000E+00
  4.8182E-01,  2.2952E+01,  0.0000E+00
  4.8228E-01,  2.2993E+01,  0.0000E+00
  4.8271E-01,  2.3000E+01,  0.0000E+00
  4.8311E-01,  2.3051E+01,  0.0000E+00
  4.8347E-01,  2.3959E+01,  0.0000E+00
  4.8380E-01,  2.8236E+01,  0.0000E+00
  4.8409E-01,  2.4874E+01,  0.0000E+00
  4.8434E-01,  2.4006E+01,  0.0000E+00
  4.8456E-01,  2.5539E+01,  0.0000E+00
  4.8474E-01,  2.7308E+01,  0.0000E+00
  4.8488E-01,  2.4713E+01,  0.0000E+00
  4.8499E-01,  2.1666E+01,  0.0000E+00
  4.8505E-01,  2.1139E+01,  0.0000E+00
  4.8508E-01,  2.0768E+01,  0.0000E+00
  4.8507E-01,  2.0399E+01,  0.0000E+00
  4.8502E-01,  2.0027E+01,  0.0000E+00
  4.8493E-01,  1.9654E+01,  0.0000E+00
  4.8480E-01,  1.9282E+01,  0.0000E+00
  4.8464E-01,  1.8911E+01,  0.0000E+00
  4.8444E-01,  1.8542E+01,  0.0000E+00
  4.9190E-01,  2.0918E+01,  0.0000E+00
  4.9150E-01,  2.0153E+01,  0.0000E+00
  4.9105E-01,  1.9417E+01,  0.0000E+00
  4.9054E-01,  1.8712E+01,  0.0000E+00
  4.8997E-01,  1.8039E+01,  0.0000E+00
  4.8935E-01,  1.7397E+01,  0.0000E+00
  4.8868E-01,  1.6788E+01,  0.0000E+00
  4.8796E-01,  1.6210E+01,  0.0000E+00
  4.8720E-01,  1.5663E+01,  0.0000E+00
  4.8639E-01,  1.5145E+01,  0.0000E+00
  4.8553E-01,  1.4657E+01,  0.0000E+00
  4.8463E-01,  1.4196E+01,  0.0000E+00
  4.8370E-01,  1.3761E+01,  0.0000E+00
  4.8272E-01,  1.3352E+01,  0.0000E+00
  4.8171E-01,  1.2968E+01,  0.0000E+00
  4.8067E-01,  1.2607E+01,  0.0000E+00
  4.7960E-01,  1.2268E+01,  0.0000E+00
  4.7850E-01,  1.1950E+01,  0.0000E+00
  4.7737E-01,  1.1652E+01,  0.0000E+00
  4.7623E-01,  1.1373E+01,  1.6828E+01
  4.7506E-01,  1.1112E+01,  2.0237E+02
  4.7388E-01,  1.0868E+01,  5.3494E+02
  4.7269E-01,  1.0642E+01,  6.2559E+02
  4.7148E-01,  1.0430E+01,  6.8875E+02
  4.7027E-01,  1.0234E+01,  7.4423E+02
  4.6906E-01,  1.0051E+01,  7.9229E+02
  4.6784E-01,  9.8831E+00,  8.5577E+02
  4.6662E-01,  9.7272E+00,  9.0176E+02
  4.6542E-01,  9.5849E+00,  9.3769E+02
  4.6422E-01,  9.4536E+00,  9.6111E+02
  4.6303E-01,  9.3343E+00,  9.4747E+02
  4.6185E-01,  9.2269E+00,  9.1072E+02
  4.6070E-01,  9.1295E+00,  8.6610E+02
  4.5957E-01,  9.0425E+00,  7.9638E+02
  4.5846E-01,  8.9660E+00,  7.3310E+02
  4.5738E-01,  8.8996E+00,  6.8708E+02
  4.5633E-01,  8.8434E+00,  6.2527E+02
  4.5532E-01,  8.7961E+00,  5.9870E+02
  4.5434E-01,  8.7581E+00,  6.5135E+02
  4.5340E-01,  8.7293E+00,  6.9761E+02
  4.5250E-01,  8.7096E+00,  7.3565E+02
  4.5165E-01,  8.6990E+00,  7.6394E+02
  4.5085E-01,  8.6974E+00,  7.8123E+02
  4.5009E-01,  8.7047E+00,  7.8674E+02
  4.4939E-01,  8.7209E+00,  7.8020E+02
  4.4874E-01,  8.7462E+00,  7.6186E+02
  4.4815E-01,  8.7804E+00,  7.3248E+02
  4.4761E-01,  8.8238E+00,  6.9329E+02
  4.4714E-01,  8.8757E+00,  6.6819E+02
  4.4672E-01,  8.9374E+00,  7.1439E+02
  4.4637E-01,  9.0086E+00,  7.6202E+02
  4.4608E-01,  9.0897E+00,  8.4248E+02
  4.4585E-01,  9.1808E+00,  8.9102E+02
  4.4569E-01,  9.2814E+00,  9.3093E+02
  4.4559E-01,  9.3928E+00,  9.6244E+02
  4.4556E-01,  9.5154E+00,  9.5144E+02
  4.4560E-01,  9.6486E+00,  9.2278E+02
  4.4570E-01,  9.7934E+00,  8.8219E+02
  4.4587E-01,  9.9510E+00,  8.2826E+02
  4.4610E-01,  1.0120E+01,  7.7475E+02
  4.4640E-01,  1.0303E+01,  7.2496E+02
  4.4677E-01,  1.0499E+01,  6.6885E+02
  4.4720E-01,  1.0709E+01,  5.9760E+02
  4.4769E-01,  1.0934E+01,  5.1047E+02
  4.4825E-01,  1.1175E+01,  1.2004E+02
  4.4886E-01,  1.1432E+01,  4.4719E+00
  4.4954E-01,  1.1707E+01,  0.0000E+00
  4.5027E-01,  1.1999E+01,  0.0000E+00
  4.5105E-01,  1.2310E+01,  0.0000E+00
  4.5189E-01,  1.2642E+01,  0.0000E+00
  4.5278E-01,  1.2994E+01,  0.0000E+00
  4.5372E-01,  1.3369E+01,  0.0000E+00
  4.5471E-01,  1.3766E+01,  0.0000E+00
  4.5574E-01,  1.4188E+01,  0.0000E+00
  4.5681E-01,  1.4636E+01,  0.0000E+00
  4.5792E-01,  1.5109E+01,  0.0000E+00
  4.5906E-01,  1.5610E+01,  0.0000E+00
  4.6023E-01,  1.6140E+01,  0.0000E+00
  4.6143E-01,  1.6700E+01,  0.0000E+00
  4.6265E-01,  1.7289E+01,  0.0000E+00
  4.6389E-01,  1.7910E+01,  0.0000E+00
  4.6515E-01,  1.8561E+01,  0.0000E+00
  4.6642E-01,  1.9243E+01,  0.0000E+00
  4.6770E-01,  1.9956E+01,  0.0000E+00
  4.6898E-01,  2.0699E+01,  0.0000E+00
  4.7027E-01,  2.1470E+01,  0.0000E+00
  4.7155E-01,  2.2266E+01,  0.0000E+00
  4.7282E-01,  2.3084E+01,  0.0000E+00
  4.7408E-01,  2.3921E+01,  0.0000E+00
  4.7533E-01,  2.4770E+01,  0.0000E+00
  4.7656E-01,  2.5625E+01,  0.0000E+00
  4.7777E-01,  2.6477E+01,  0.0000E+00
  4.7895E-01,  2.7319E+01,  0.0000E+00
  4.8010E-01,  2.8139E+01,  0.0000E+00
  4.8122E-01,  2.8925E+01,  0.0000E+00
  4.8230E-01,  2.9666E+01,  0.0000E+00
  4.8335E-01,  3.0348E+01,  0.0000E+00
  4.8435E-01,  3.0959E+01,  0.0000E+00
  4.8531E-01,  3.1484E+01,  0.0000E+00
  4.8622E-01,  3.1914E+01,  0.0000E+00
  4.8708E-01, -4.0000E+20, -1.0000E+20
  4.8789E-01, -4.0000E+20, -1.0000E+20
  4.8864E-01, -4.0000E+20, -1.0000E+20
  4.8934E-01, -4.0000E+20, -1.0000E+20
  4.8998E-01, -4.0000E+20, -1.0000E+20
  4.9057E-01, -4.0000E+20, -1.0000E+20
  4.9109E-01, -4.0000E+20, -1.0000E+20
  4.9155E-01, -4.0000E+20, -1.0000E+20
  4.9196E-01, -4.0000E+20, -1.0000E+20
  4.9230E-01,  3.0065E+01,  0.0000E+00
  4.9257E-01,  2.9025E+01,  0.0000E+00
  4.9279E-01,  2.8346E+01,  0.0000E+00
  4.9294E-01,  2.7609E+01,  0.0000E+00
  4.9302E-01,  2.6796E+01,  0.0000E+00
  4.9305E-01,  2.5948E+01,  0.0000E+00
  4.9301E-01,  2.5086E+01,  0.0000E+00
  4.9291E-01,  2.4222E+01,  0.0000E+00
  4.9275E-01,  2.3368E+01,  0.0000E+00
  4.9253E-01,  2.2529E+01,  0.0000E+00
  4.9225E-01,  2.1711E+01,  0.0000E+00
  4.9190E-01,  2.0918E+01,  0.0000E+00
  4.9845E-01,  2.2797E+01,  0.0000E+00
  4.9789E-01,  2.1555E+01,  0.0000E+00
  4.9724E-01,  2.0403E+01,  0.0000E+00
  4.9653E-01,  1.9337E+01,  0.0000E+00
  4.9574E-01,  1.8351E+01,  0.0000E+00
  4.9488E-01,  1.7441E+01,  0.0000E+00
  4.9395E-01,  1.6600E+01,  0.0000E+00
  4.9296E-01,  1.5823E+01,  0.0000E+00
  4.9190E-01,  1.5106E+01,  0.0000E+00
  4.9078E-01,  1.4443E+01,  0.0000E+00
  4.8960E-01,  1.3831E+01,  0.0000E+00
  4.8837E-01,  1.3265E+01,  0.0000E+00
  4.8708E-01,  1.2742E+01,  0.0000E+00
  4.8574E-01,  1.2258E+01,  0.0000E+00
  4.8436E-01,  1.1810E+01,  0.0000E+00
  4.8292E-01,  1.1396E+01,  1.1664E+01
  4.8145E-01,  1.1013E+01,  4.4100E+02
  4.7994E-01,  1.0658E+01,  6.1877E+02
  4.7839E-01,  1.0330E+01,  7.1746E+02
  4.7682E-01,  1.0025E+01,  7.9877E+02
  4.7521E-01,  9.7437E+00,  8.9704E+02
  4.7358E-01,  9.4840E+00,  9.5668E+02
  4.7193E-01,  9.2442E+00,  9.1748E+02
  4.7027E-01,  9.0217E+00,  7.7547E+02
  4.6859E-01,  8.8180E+00,  5.9025E+02
  4.6691E-01,  8.6292E+00,  5.6568E+02
  4.6522E-01,  8.4566E+00,  7.7819E+02
  4.6354E-01,  8.2985E+00,  1.0452E+03
  4.6186E-01,  8.1536E+00,  1.3737E+03
  4.6020E-01,  8.0220E+00,  1.7662E+03
  4.5854E-01,  7.9031E+00,  2.2250E+03
  4.5691E-01,  7.7952E+00,  2.7511E+03
  4.5531E-01,  7.6992E+00,  3.3346E+03
  4.5373E-01,  7.6140E+00,  3.9646E+03
  4.5218E-01,  7.5397E+00,  4.6245E+03
  4.5068E-01,  7.4749E+00,  5.2774E+03
  4.4921E-01,  7.4200E+00,  5.8676E+03
  4.4780E-01,  7.3746E+00,  6.3980E+03
  4.4643E-01,  7.3386E+00,  6.8851E+03
  4.4512E-01,  7.3120E+00,  7.3121E+03
  4.4386E-01,  7.2944E+00,  7.6670E+03
  4.4267E-01,  7.2858E+00,  7.9376E+03
  4.4154E-01,  7.2860E+00,  8.1147E+03
  4.4049E-01,  7.2951E+00,  8.1917E+03
  4.3950E-01,  7.3130E+00,  8.1584E+03
  4.3859E-01,  7.3398E+00,  8.0145E+03
  4.3776E-01,  7.3757E+00,  7.7692E+03
  4.3700E-01,  7.4208E+00,  7.4314E+03
  4.3633E-01,  7.4750E+00,  7.0134E+03
  4.3574E-01,  7.5386E+00,  6.4704E+03
  4.3524E-01,  7.6111E+00,  5.8445E+03
  4.3483E-01,  7.6940E+00,  5.1888E+03
  4.3451E-01,  7.7869E+00,  4.5288E+03
  4.3427E-01,  7.8908E+00,  3.8701E+03
  4.3413E-01,  8.0056E+00,  3.2413E+03
  4.3408E-01,  8.1308E+00,  2.6611E+03
  4.3412E-01,  8.2685E+00,  2.1386E+03
  4.3425E-01,  8.4191E+00,  1.6825E+03
  4.3448E-01,  8.5817E+00,  1.2970E+03
  4.3479E-01,  8.7590E+00,  9.7543E+02
  4.3520E-01,  8.9502E+00,  7.2295E+02
  4.3570E-01,  9.1575E+00,  8.8011E+02
  4.3629E-01,  9.3805E+00,  9.5958E+02
  4.3697E-01,  9.6215E+00,  9.2937E+02
  4.3774E-01,  9.8813E+00,  8.5629E+02
  4.3859E-01,  1.0161E+01,  7.6404E+02
  4.3953E-01,  1.0462E+01,  6.7951E+02
  4.4055E-01,  1.0786E+01,  5.6662E+02
  4.4164E-01,  1.1135E+01,  1.6699E+02
  4.4281E-01,  1.1511E+01,  0.0000E+00
  4.4406E-01,  1.1916E+01,  0.0000E+00
  4.4537E-01,  1.2353E+01,  0.0000E+00
  4.4676E-01,  1.2824E+01,  0.0000E+00
  4.4820E-01,  1.3332E+01,  0.0000E+00
  4.4970E-01,  1.3880E+01,  0.0000E+00
  4.5126E-01,  1.4471E+01,  0.0000E+00
  4.5287E-01,  1.5111E+01,  0.0000E+00
  4.5452E-01,  1.5802E+01,  0.0000E+00
  4.5621E-01,  1.6548E+01,  0.0000E+00
  4.5794E-01,  1.7356E+01,  0.0000E+00
  4.5969E-01,  1.8230E+01,  0.0000E+00
  4.6147E-01,  1.9174E+01,  0.0000E+00
  4.6327E-01,  2.0196E+01,  0.0000E+00
  4.6507E-01,  2.1299E+01,  0.0000E+00
  4.6689E-01,  2.2490E+01,  0.0000E+00
  4.6871E-01,  2.3773E+01,  0.0000E+00
  4.7052E-01,  2.5153E+01,  0.0000E+00
  4.7232E-01,  2.6632E+01,  0.0000E+00
  4.7410E-01,  2.8210E+01,  0.0000E+00
  4.7586E-01,  2.9889E+01,  0.0000E+00
  4.7759E-01,  3.1661E+01,  0.0000E+00
  4.7929E-01, -4.0000E+20, -1.0000E+20
  4.8095E-01, -4.0000E+20, -1.0000E+20
  4.8257E-01, -4.0000E+20, -1.0000E+20
  4.8413E-01, -4.0000E+20, -1.0000E+20
  4.8565E-01, -4.0000E+20, -1.0000E+20
  4.8710E-01, -4.0000E+20, -1.0000E+20
  4.8850E-01, -4.0000E+20, -1.0000E+20
  4.8982E-01, -4.0000E+20, -1.0000E+20
  4.9108E-01, -4.0000E+20, -1.0000E+20
  4.9226E-01, -4.0000E+20, -1.0000E+20
  4.9337E-01, -4.0000E+20, -1.0000E+20
  4.9440E-01, -4.0000E+20, -1.0000E+20
  4.9535E-01, -4.0000E+20, -1.0000E+20
  4.9622E-01, -4.0000E+20, -1.0000E+20
  4.9701E-01, -4.0000E+20, -1.0000E+20
  4.9771E-01, -4.0000E+20, -1.0000E+20
  4.9832E-01, -4.0000E+20, -1.0000E+20
  4.9885E-01, -4.0000E+20, -1.0000E+20
  4.9929E-01, -4.0000E+20, -1.0000E+20
  4.9964E-01, -4.0000E+20, -1.0000E+20
  4.9990E-01, -4.0000E+20, -1.0000E+20
  5.0008E-01, -4.0000E+20, -1.0000E+20
  5.0017E-01, -4.0000E+20, -1.0000E+20
  5.0018E-01, -4.0000E+20, -1.0000E+20
  5.0010E-01,  3.0499E+01,  0.0000E+00
